seed,goal_type,max_fingertip_error,finger_distance_ff,finger_distance_mf,finger_distance_rf,finger_distance_lf,finger_distance_th,action_mean_abs,action_saturation_fraction,episode_return,episode_length,success_any,success_final,success_fraction,time_to_first_success,min_goal_distance,final_goal_distance,timesteps
203,thumb_finger_meet,0.06874619687304546,0.01961091145963943,0.06874619687304546,0.009660118871952398,0.03083549854168011,0.06158648743161504,0.10978201031684875,0.0,-4.963371986287744,50,False,False,0.0,,0.09726618672412546,0.09973800045060072,150000
204,initial_hold,0.031057634503860707,0.019773121150486364,0.01639553529994612,0.009798230964548302,0.031057634503860707,0.01700608582927026,0.10927689075469971,0.0,-2.109544001641586,50,False,False,0.0,,0.010667873480197283,0.04482832635785246,150000
205,thumb_finger_meet,0.07454889695199485,0.01965656210706663,0.01621615514029939,0.07454889695199485,0.030757568068652524,0.06820906703923779,0.1099829375743866,0.0,-5.365323958103815,50,False,False,0.0,,0.10397384923025084,0.10865259765888435,150000
206,thumb_finger_meet,0.07691969643343145,0.019674161960758295,0.016238855664828102,0.07691969643343145,0.030796821718019247,0.06051958403178221,0.10987459123134613,0.0,-5.209310417058452,50,False,False,0.0,,0.09999988718233706,0.10572831721390408,150000
207,thumb_finger_meet,0.059328235108890744,0.059328235108890744,0.01629641984309191,0.00970941638128849,0.030899286662099415,0.04889199900538474,0.10969476401805878,0.0,-4.230824123929317,50,False,False,0.0,,0.08290476544446593,0.08499928841038909,150000
208,thumb_finger_meet,0.0507293355866722,0.019726637459593025,0.016331215655088292,0.009734738901570911,0.0507293355866722,0.04926835310614857,0.10963454097509384,0.0,-3.889437297286763,50,False,False,0.0,,0.0758383153727344,0.0758383153727344,150000
209,thumb_finger_meet,0.06588340026719061,0.019690280027549398,0.016270674968088546,0.06588340026719061,0.030833260880300663,0.04991929344265083,0.10975337773561478,0.0,-4.511807857790835,50,False,False,0.0,,0.08608353867297437,0.09184601383061493,150000
210,initial_hold,0.031057634503860707,0.019773121150486364,0.01639553529994612,0.009798230964548302,0.031057634503860707,0.01700608582927026,0.10927689075469971,0.0,-2.109544001641586,50,False,False,0.0,,0.010667873480197283,0.04482832635785246,150000
201,thumb_finger_meet,0.05118564825469852,0.01686354787938477,0.05118564825469852,0.007492565645969156,0.02632587011096306,0.04235560585381367,0.12853968143463135,0.0,-3.6803527577740853,50,False,False,0.0,,0.07228082321386133,0.0738074329497788,200000
202,thumb_finger_meet,0.057266079836034954,0.057266079836034954,0.015578016340616403,0.007496298208438076,0.026373113195083772,0.04546652983825311,0.1286448836326599,0.0,-3.9770854853788586,50,False,False,0.0,,0.07842331612818526,0.07963051811246072,200000
203,thumb_finger_meet,0.06902683985335768,0.016835930310135132,0.06902683985335768,0.007466615166433075,0.026296272562397034,0.05814114120156066,0.1286427527666092,0.0,-4.780025572810116,50,False,False,0.0,,0.09395403399493342,0.09579034274126026,200000
204,initial_hold,0.026515543085282763,0.01699733979169915,0.015692211254111837,0.007589606936284117,0.026515543085282763,0.018795020771417346,0.12809857726097107,0.0,-1.9221581186664662,50,True,False,0.02,1.0,0.009962431928523056,0.04060891550375289,200000
205,thumb_finger_meet,0.07551509410564233,0.016906519061145816,0.015477361000139378,0.07551509410564233,0.02616404115921642,0.06491647255188394,0.1288188099861145,0.0,-5.202642267148891,50,False,False,0.0,,0.10164222439824118,0.10548276630065316,200000
206,thumb_finger_meet,0.07763808695200033,0.016927178388100202,0.015504863170459186,0.07763808695200033,0.02619954486804502,0.05721941403729247,0.1286979615688324,0.0,-5.046344953186676,50,False,False,0.0,,0.09804120602797863,0.10254306504950689,200000
207,thumb_finger_meet,0.06186211859407473,0.06186211859407473,0.015581063686981122,0.0074991950991145535,0.026380496885709065,0.045617600069937064,0.12863804399967194,0.0,-4.147840896475825,50,False,False,0.0,,0.08186979627302811,0.08308324284581903,200000
208,thumb_finger_meet,0.05523903637142565,0.01694321702129525,0.015606395197255115,0.007544591158788748,0.05523903637142565,0.04567950023855509,0.12841486930847168,0.0,-3.8796074393141016,50,False,False,0.0,,0.07566717195141319,0.07566717195141319,200000
