time/fps,time/time_elapsed,time/iterations,rollout/success_rate,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,train/entropy_loss,train/clip_fraction,train/n_updates,train/value_loss,train/loss,train/approx_kl,train/learning_rate,train/clip_range,train/std,train/explained_variance,train/policy_gradient_loss
1301,245,156,0.0,319488,-4.7260744500000005,50.0,-27.714670491218566,0.1974609375,1550,0.02479283339343965,-0.03465208783745766,0.0045047067,3e-05,0.1,0.9674274325370789,-0.10033881664276123,-0.026781548094004393
1301,247,157,0.0,321536,-4.78879339,50.0,-27.705813574790955,0.1833984375,1560,0.024344207369722426,-0.027299007400870323,0.004346989,3e-05,0.1,0.966899037361145,-0.15994203090667725,-0.025169609254226087
1301,248,158,0.0,323584,-4.746557780000001,50.0,-27.698307085037232,0.21787109375,1570,0.02717826555017382,-0.026729408651590347,0.0042701857,3e-05,0.1,0.9667202234268188,-0.029851078987121582,-0.025744499266147615
1301,250,159,0.0,325632,-4.790026699999999,50.0,-27.693445467948912,0.19736328125,1580,0.020498729881364853,-0.030560925602912903,0.004361722,3e-05,0.1,0.9663975834846497,-0.20362019538879395,-0.025581283820793034
1300,251,160,0.0,327680,-4.7778437700000005,50.0,-27.687929224967956,0.174462890625,1590,0.02402546696830541,-0.028576865792274475,0.0041054883,3e-05,0.1,0.9662283062934875,-0.11105751991271973,-0.02539129907381721
1301,253,161,0.0,329728,-4.77705389,50.0,-27.687790703773498,0.188232421875,1600,0.021977810934185982,-0.03044148162007332,0.004739308,3e-05,0.1,0.9664143323898315,-0.10012936592102051,-0.025928188825491815
1300,255,162,0.0,331776,-4.755556039999999,50.0,-27.6873761177063,0.177490234375,1610,0.026725183147937058,-0.031596191227436066,0.004021372,3e-05,0.1,0.9661089181900024,-0.09047520160675049,-0.025550617655972017
1301,256,163,0.0,333824,-4.8007703,50.0,-27.681595110893248,0.198486328125,1620,0.022698856540955603,-0.02776479162275791,0.004436361,3e-05,0.1,0.9659233093261719,-0.09508836269378662,-0.025946124084293844
1301,258,164,0.0,335872,-4.78341014,50.0,-27.67800991535187,0.215283203125,1630,0.022719155112281442,-0.03186337649822235,0.0045971056,3e-05,0.1,0.965796947479248,-0.18589448928833008,-0.02736191329313442
1301,259,165,0.0,337920,-4.68463785,50.0,-27.673991775512697,0.19296875,1640,0.022496846877038477,-0.03441665321588516,0.004460703,3e-05,0.1,0.9654874801635742,-0.2034968137741089,-0.026397918682778253
1301,261,166,0.0,339968,-4.61698824,50.0,-27.668942475318907,0.164111328125,1650,0.022024476481601597,-0.02276497893035412,0.0040529594,3e-05,0.1,0.9652945399284363,-0.07217574119567871,-0.023674485675292088
1301,262,167,0.0,342016,-4.63169358,50.0,-27.663042640686037,0.218603515625,1660,0.02604636496398598,-0.03252763673663139,0.0048098825,3e-05,0.1,0.9649383425712585,-0.059467196464538574,-0.027623115794267506
1301,264,168,0.0,344064,-4.64659183,50.0,-27.655309796333313,0.207373046875,1670,0.020070788660086693,-0.03144848719239235,0.0047872975,3e-05,0.1,0.9645843505859375,-0.14345121383666992,-0.026628950049052948
1301,265,169,0.0,346112,-4.6557011600000004,50.0,-27.650704789161683,0.209423828125,1680,0.02228771480731666,-0.03145759552717209,0.004307773,3e-05,0.1,0.9645248651504517,-0.2501375675201416,-0.02630708918441087
1301,267,170,0.0,348160,-4.60175058,50.0,-27.648636484146117,0.20390625,1690,0.021188584086485208,-0.03094673529267311,0.004399302,3e-05,0.1,0.9643757939338684,-0.03629183769226074,-0.025013954471796752
1299,269,171,0.0,350208,-4.6105303200000005,50.0,-27.645320534706116,0.2044921875,1700,0.02217592587694526,-0.03947029262781143,0.004855036,3e-05,0.1,0.964198887348175,-0.0527951717376709,-0.02736044112825766
1299,271,172,0.0,352256,-4.608123030000001,50.0,-27.640441870689394,0.215087890625,1710,0.019573200168088077,-0.03873032331466675,0.0047203093,3e-05,0.1,0.9639325141906738,-0.20418274402618408,-0.027487965696491302
1299,272,173,0.0,354304,-4.638009910000001,50.0,-27.63625364303589,0.19951171875,1720,0.025213356548920273,-0.029693320393562317,0.0044864235,3e-05,0.1,0.963753879070282,-0.03859996795654297,-0.026315581554081292
1299,274,174,0.0,356352,-4.64249302,50.0,-27.632541036605836,0.203076171875,1730,0.02368856391403824,-0.024121064692735672,0.0043755006,3e-05,0.1,0.9636138081550598,-0.12440931797027588,-0.025508253701264038
1299,275,175,0.0,358400,-4.63610567,50.0,-27.63134808540344,0.203173828125,1740,0.021013026149012147,-0.03384631127119064,0.004059403,3e-05,0.1,0.9636377096176147,-0.09518766403198242,-0.026239452441222964
1299,277,176,0.0,360448,-4.65732809,50.0,-27.629640197753908,0.195556640625,1750,0.023638344067148865,-0.024118587374687195,0.0044482173,3e-05,0.1,0.9634411931037903,-0.023532867431640625,-0.024877083871979268
1299,278,177,0.0,362496,-4.63284902,50.0,-27.624754071235657,0.220849609375,1760,0.020653170603327452,-0.03326806426048279,0.005047058,3e-05,0.1,0.9632225036621094,-0.09494328498840332,-0.026473903481382878
1299,280,178,0.0,364544,-4.6289016400000005,50.0,-27.621863174438477,0.194287109375,1770,0.019086367881391196,-0.0329597108066082,0.0045158598,3e-05,0.1,0.9631254076957703,-0.15588617324829102,-0.025643102056346834
1299,282,179,0.0,366592,-4.662591969999999,50.0,-27.6189218044281,0.201513671875,1780,0.017643856292124838,-0.03445415198802948,0.004368984,3e-05,0.1,0.9629661440849304,-0.1733492612838745,-0.02643526461906731
1299,283,180,0.0,368640,-4.6485803599999995,50.0,-27.616821122169494,0.20380859375,1790,0.018759298173245044,-0.03981218487024307,0.0043712035,3e-05,0.1,0.9629494547843933,-0.11809909343719482,-0.02640030804905109
1299,285,181,0.0,370688,-4.628796670000001,50.0,-27.612744951248168,0.214306640625,1800,0.01971871273126453,-0.03682485222816467,0.0048110364,3e-05,0.1,0.9625728726387024,-0.06165933609008789,-0.026208944275276737
1299,286,182,0.0,372736,-4.585938339999999,50.0,-27.606921243667603,0.189013671875,1810,0.021585404151119293,-0.03656014800071716,0.004538279,3e-05,0.1,0.9624127149581909,-0.11088204383850098,-0.0274332522705663
1299,288,183,0.0,374784,-4.5811643,50.0,-27.60212321281433,0.1890625,1820,0.018203265231568365,-0.03235701844096184,0.004067352,3e-05,0.1,0.9620512127876282,-0.13304316997528076,-0.02516297246911563
1299,289,184,0.0,376832,-4.62678313,50.0,-27.594916224479675,0.2228515625,1830,0.01874203854240477,-0.03521108254790306,0.004662508,3e-05,0.1,0.9617928266525269,-0.18374860286712646,-0.02605151343450416
1299,291,185,0.0,378880,-4.60490978,50.0,-27.58876781463623,0.21484375,1840,0.017417962849140167,-0.03514765202999115,0.0048989067,3e-05,0.1,0.9614307284355164,-0.21419894695281982,-0.02750637301360257
1299,293,186,0.0,380928,-4.539057639999999,50.0,-27.58314974308014,0.215673828125,1850,0.019271243689581753,-0.037354983389377594,0.0048155645,3e-05,0.1,0.9613034129142761,-0.16839277744293213,-0.026300334598636253
1299,294,187,0.0,382976,-4.503813320000001,50.0,-27.581728100776672,0.190869140625,1860,0.02207794727291912,-0.033411432057619095,0.004307304,3e-05,0.1,0.9612909555435181,-0.02375972270965576,-0.025459453114308417
1300,296,188,0.0,385024,-4.46369621,50.0,-27.58042891025543,0.177978515625,1870,0.017716803948860615,-0.02989647537469864,0.0042839954,3e-05,0.1,0.9611458778381348,-0.05040717124938965,-0.024923546006903052
1300,297,189,0.0,387072,-4.531827720000001,50.0,-27.576035380363464,0.235107421875,1880,0.023709364957176148,-0.029339414089918137,0.004935707,3e-05,0.1,0.9608664512634277,0.0002442598342895508,-0.027483824332011863
1300,299,190,0.0,389120,-4.54629691,50.0,-27.56908175945282,0.197802734375,1890,0.029771060962229968,-0.0245108250528574,0.004568012,3e-05,0.1,0.9605357050895691,0.01228189468383789,-0.02667323618661612
1300,300,191,0.0,391168,-4.5877671499999995,50.0,-27.56302454471588,0.203076171875,1900,0.020994115876965223,-0.033337485045194626,0.004662212,3e-05,0.1,0.9602873921394348,-0.0698096752166748,-0.02557253977865912
1300,302,192,0.0,393216,-4.54893438,50.0,-27.557318806648254,0.183056640625,1910,0.022717118123546244,-0.027784889563918114,0.004316986,3e-05,0.1,0.9599989056587219,-0.005721330642700195,-0.02563318668399006
1300,304,193,0.0,395264,-4.48569114,50.0,-27.553541398048402,0.22099609375,1920,0.018856157222762703,-0.03923865035176277,0.0047893473,3e-05,0.1,0.9599172472953796,-0.24891185760498047,-0.027111620461801066
1300,305,194,0.0,397312,-4.540099109999999,50.0,-27.550459575653075,0.21630859375,1930,0.015030970971565694,-0.03985031321644783,0.004750591,3e-05,0.1,0.9597076177597046,-0.10015082359313965,-0.027285022218711673
1300,307,195,0.0,399360,-4.52484658,50.0,-27.546770215034485,0.216943359375,1940,0.02138129244558513,-0.027981765568256378,0.004611898,3e-05,0.1,0.9595810174942017,-0.09288239479064941,-0.026667555148014797
1298,309,196,0.0,401408,-4.4979879700000005,50.0,-27.544530701637267,0.1974609375,1950,0.021818492375314236,-0.029924171045422554,0.0047836513,3e-05,0.1,0.9595181345939636,-0.008509993553161621,-0.026224901713430882
1298,310,197,0.0,403456,-4.4913737099999995,50.0,-27.54193365573883,0.19794921875,1960,0.022467700811102987,-0.0325155071914196,0.00454528,3e-05,0.1,0.9593324661254883,-0.022687554359436035,-0.025679384253453463
1298,312,198,0.0,405504,-4.524688650000001,50.0,-27.539432048797607,0.202392578125,1970,0.020349936559796333,-0.03424578160047531,0.0044659427,3e-05,0.1,0.9593039751052856,-0.07058298587799072,-0.026507575408322735
1298,313,199,0.0,407552,-4.52099828,50.0,-27.536384892463683,0.19921875,1980,0.014553662377875299,-0.033979546278715134,0.0046144174,3e-05,0.1,0.9590598940849304,-0.18897318840026855,-0.025957630184711887
1298,315,200,0.0,409600,-4.61146251,50.0,-27.53200545310974,0.195166015625,1990,0.015501244389452041,-0.0335477851331234,0.0045232438,3e-05,0.1,0.9588800668716431,-0.07114863395690918,-0.02476037171727512
1298,316,201,0.0,411648,-4.5781452300000005,50.0,-27.527533531188965,0.227490234375,2000,0.021312244376167654,-0.030747322365641594,0.0046754563,3e-05,0.1,0.9586294889450073,-0.08166265487670898,-0.026686910772696137
1298,318,202,0.0,413696,-4.44552364,50.0,-27.52293825149536,0.217822265625,2010,0.020736003504134716,-0.03223513066768646,0.004363788,3e-05,0.1,0.9585052728652954,-0.0958092212677002,-0.026512621034635232
1299,320,203,0.0,415744,-4.39020612,50.0,-27.522233843803406,0.243017578125,2020,0.016563291125930846,-0.03831662982702255,0.005131458,3e-05,0.1,0.9585455060005188,-0.07528126239776611,-0.028436459897784518
1299,321,204,0.0,417792,-4.4823462,50.0,-27.519611763954163,0.218310546875,2030,0.018855788349173962,-0.03440485894680023,0.0047361366,3e-05,0.1,0.9582196474075317,-0.023749351501464844,-0.027109507407294585
1299,323,205,0.0,419840,-4.51504959,50.0,-27.513579082489013,0.19970703125,2040,0.019371981150470674,-0.03238033503293991,0.0041724984,3e-05,0.1,0.9580179452896118,-0.1249316930770874,-0.026295231498079375
1299,324,206,0.0,421888,-4.53101518,50.0,-27.51031301021576,0.2060546875,2050,0.02006208209786564,-0.027288826182484627,0.0047760857,3e-05,0.1,0.957901656627655,-0.06902027130126953,-0.025507810094859452
1299,326,207,0.0,423936,-4.54840486,50.0,-27.508866405487062,0.23115234375,2060,0.016633173369336875,-0.037900667637586594,0.005059398,3e-05,0.1,0.9579150080680847,-0.1303783655166626,-0.027323080250062047
1299,327,208,0.0,425984,-4.49944726,50.0,-27.508470749855043,0.223486328125,2070,0.016304759541526437,-0.03948402404785156,0.0049866606,3e-05,0.1,0.9577857255935669,-0.08700776100158691,-0.026289614487905056
1299,329,209,0.0,428032,-4.445751710000001,50.0,-27.50564799308777,0.2146484375,2080,0.01957872344646603,-0.03323672339320183,0.004372375,3e-05,0.1,0.9577228426933289,0.004449427127838135,-0.025727160414680837
1299,331,210,0.0,430080,-4.39973423,50.0,-27.50312912464142,0.21064453125,2090,0.01942050938960165,-0.03557074815034866,0.004852444,3e-05,0.1,0.9575002789497375,0.012382924556732178,-0.026697176066227256
1299,332,211,0.0,432128,-4.43450852,50.0,-27.49936592578888,0.20498046875,2100,0.016628607851453127,-0.03526199609041214,0.0044692676,3e-05,0.1,0.9573575258255005,-0.06384396553039551,-0.025475443655159323
1299,334,212,0.0,434176,-4.4640444100000005,50.0,-27.49603750705719,0.214208984375,2110,0.017589526902884244,-0.02464781329035759,0.004739321,3e-05,0.1,0.9572383761405945,-0.13404381275177002,-0.026737085019703954
1299,335,213,0.0,436224,-4.5068981500000005,50.0,-27.491672539710997,0.22431640625,2120,0.018955807224847375,-0.036086395382881165,0.0050226576,3e-05,0.1,0.9569593667984009,0.01747196912765503,-0.027941448730416596
1299,337,214,0.0,438272,-4.49757078,50.0,-27.485495924949646,0.223193359375,2130,0.021377221262082458,-0.034132219851017,0.0046499176,3e-05,0.1,0.956656813621521,0.027270615100860596,-0.026653624442405998
1299,338,215,0.0,440320,-4.441207,50.0,-27.479363107681273,0.191796875,2140,0.021531832474283873,-0.031025055795907974,0.004630353,3e-05,0.1,0.956408679485321,-0.0422673225402832,-0.02620825014600996
1299,340,216,0.0,442368,-4.4019238099999995,50.0,-27.474732327461243,0.22705078125,2150,0.020505261956714094,-0.032455384731292725,0.0048063267,3e-05,0.1,0.9562211036682129,-0.02247762680053711,-0.026250005257315932
1299,342,217,0.0,444416,-4.3962398,50.0,-27.472113418579102,0.221337890625,2160,0.017632798349950463,-0.03440510481595993,0.004988227,3e-05,0.1,0.9561417698860168,-0.04763436317443848,-0.027152632019715385
1299,343,218,0.0,446464,-4.444623679999999,50.0,-27.4687198638916,0.21376953125,2170,0.017467329162172973,-0.0322641059756279,0.0051862425,3e-05,0.1,0.9558677673339844,-0.04413449764251709,-0.02685477735940367
1299,345,219,0.0,448512,-4.41757774,50.0,-27.46430802345276,0.233447265625,2180,0.016651159909088165,-0.036066461354494095,0.0046536904,3e-05,0.1,0.9558218717575073,-0.07196044921875,-0.027111353661166505
1298,347,220,0.0,450560,-4.373775039999999,50.0,-27.46477680206299,0.197900390625,2190,0.014739829662721604,-0.035527292639017105,0.0046848184,3e-05,0.1,0.9558244943618774,-0.15674889087677002,-0.02659837991814129
1298,348,221,0.0,452608,-4.393802760000001,50.0,-27.46149637699127,0.213818359375,2200,0.017341189051512627,-0.035856641829013824,0.004868794,3e-05,0.1,0.9555791616439819,-0.11930131912231445,-0.026888105215039104
1298,350,222,0.0,454656,-4.4349162699999995,50.0,-27.458796906471253,0.2248046875,2210,0.02168107230681926,-0.03168249502778053,0.0049862405,3e-05,0.1,0.9555611610412598,-0.025992274284362793,-0.026813535508699714
1298,351,223,0.0,456704,-4.44295482,50.0,-27.457624983787536,0.21318359375,2220,0.016476486157625914,-0.035217929631471634,0.0048784018,3e-05,0.1,0.9554456472396851,0.005563020706176758,-0.026786766172153875
1298,353,224,0.0,458752,-4.41610191,50.0,-27.45422430038452,0.2296875,2230,0.017121876566670836,-0.028039149940013885,0.0048962627,3e-05,0.1,0.9552243947982788,0.04388928413391113,-0.027109188644681127
1298,354,225,0.0,460800,-4.46260045,50.0,-27.450701975822447,0.195166015625,2240,0.018685227644164117,-0.03231040760874748,0.0041791555,3e-05,0.1,0.9551550149917603,0.07713967561721802,-0.02533015888184309
1298,356,226,0.0,462848,-4.46447983,50.0,-27.449964427947997,0.2341796875,2250,0.022171068703755736,-0.03239382058382034,0.005367965,3e-05,0.1,0.9551302790641785,-0.05095946788787842,-0.0271478311275132
1298,358,227,0.0,464896,-4.41760205,50.0,-27.44635100364685,0.23837890625,2260,0.019940511509776115,-0.03385016322135925,0.004990069,3e-05,0.1,0.9548379182815552,-0.06319808959960938,-0.027410729572875426
1298,359,228,0.0,466944,-4.38167622,50.0,-27.44259750843048,0.21982421875,2270,0.018278210784774273,-0.029057782143354416,0.0047128717,3e-05,0.1,0.9548384547233582,-0.001249551773071289,-0.02651909158739727
1298,361,229,0.0,468992,-4.326966260000001,50.0,-27.441515731811524,0.21796875,2280,0.013478055223822593,-0.03627489507198334,0.0045216507,3e-05,0.1,0.9547002911567688,0.03630930185317993,-0.025828472431749107
1298,362,230,0.0,471040,-4.37637176,50.0,-27.43776652812958,0.212939453125,2290,0.01972703686915338,-0.0328725129365921,0.004197214,3e-05,0.1,0.9544776678085327,0.013415932655334473,-0.026016006839927285
1298,364,231,0.0,473088,-4.37222665,50.0,-27.433466506004333,0.202783203125,2300,0.015562469710130245,-0.03821248933672905,0.0044916086,3e-05,0.1,0.9542964696884155,-0.0160444974899292,-0.026762622030219063
1298,365,232,0.0,475136,-4.39550444,50.0,-27.42583312988281,0.227685546875,2310,0.017558715143240988,-0.035903312265872955,0.0049688504,3e-05,0.1,0.9538136720657349,-0.02418816089630127,-0.02627227413468063
1298,367,233,0.0,477184,-4.3518505,50.0,-27.420623087882994,0.225732421875,2320,0.01884455420076847,-0.03961847722530365,0.00467374,3e-05,0.1,0.9538356065750122,-0.03209209442138672,-0.027993195585440844
1298,369,234,0.0,479232,-4.37452637,50.0,-27.4205171585083,0.21904296875,2330,0.014887267409358173,-0.03974168002605438,0.0045505227,3e-05,0.1,0.9537538290023804,0.0017029047012329102,-0.026294952747412025
1298,370,235,0.0,481280,-4.42280529,50.0,-27.418687415122985,0.206787109375,2340,0.014495714264921845,-0.0356522761285305,0.0048173205,3e-05,0.1,0.953708827495575,0.05200916528701782,-0.027207445807289333
1298,372,236,0.0,483328,-4.39476431,50.0,-27.41716616153717,0.241748046875,2350,0.015811218041926624,-0.029493842273950577,0.0050360346,3e-05,0.1,0.9535791277885437,-0.03945589065551758,-0.026825987076153978
1298,373,237,0.0,485376,-4.36247236,50.0,-27.415216708183287,0.231201171875,2360,0.015044195449445397,-0.0385102853178978,0.0048714657,3e-05,0.1,0.9535282254219055,-0.011331796646118164,-0.026482517886324785
1298,375,238,0.0,487424,-4.3450505,50.0,-27.412046837806702,0.224951171875,2370,0.017027964466251433,-0.030278433114290237,0.0051066177,3e-05,0.1,0.9533031582832336,0.025456905364990234,-0.02637684913352132
1298,376,239,0.0,489472,-4.32934765,50.0,-27.40790982246399,0.200146484375,2380,0.017592112929560245,-0.0281975194811821,0.0043295384,3e-05,0.1,0.9531699419021606,0.028118371963500977,-0.025763385207392277
1298,378,240,0.0,491520,-4.34779642,50.0,-27.404728603363036,0.2111328125,2390,0.014868743252009153,-0.0342617891728878,0.0045180777,3e-05,0.1,0.9529995918273926,-0.08228814601898193,-0.025591596530284734
1298,380,241,0.0,493568,-4.40343976,50.0,-27.40118577480316,0.20654296875,2400,0.021237171022221446,-0.02964378148317337,0.004291987,3e-05,0.1,0.952863872051239,-0.03192925453186035,-0.025854619027813896
1298,381,242,0.0,495616,-4.41626433,50.0,-27.397445678710938,0.2234375,2410,0.020938143390230833,-0.034671761095523834,0.0048676557,3e-05,0.1,0.9526413083076477,-0.029935359954833984,-0.02694553149631247
1298,383,243,0.0,497664,-4.36773962,50.0,-27.393988275527953,0.209375,2420,0.014057593687903136,-0.035650793462991714,0.0043180864,3e-05,0.1,0.9525648355484009,-0.06528210639953613,-0.025831770355580375
1298,384,244,0.0,499712,-4.290360349999999,50.0,-27.39184880256653,0.2236328125,2430,0.018641036632470787,-0.03520642966032028,0.0047729,3e-05,0.1,0.9524531364440918,0.040357351303100586,-0.025969693204388022
1297,386,245,0.0,501760,-4.3108813999999995,50.0,-27.389635300636293,0.23466796875,2440,0.017191961931530386,-0.03430594876408577,0.004981652,3e-05,0.1,0.9523457288742065,0.015106916427612305,-0.02722435356117785
1297,388,246,0.0,503808,-4.312245120000001,50.0,-27.385018253326415,0.217626953125,2450,0.021171502000652254,-0.031142152845859528,0.004987327,3e-05,0.1,0.952017605304718,0.03551006317138672,-0.026500957529060544
1297,389,247,0.0,505856,-4.287690089999999,50.0,-27.379471874237062,0.22353515625,2460,0.01578783099539578,-0.03355773538351059,0.004556729,3e-05,0.1,0.9518718719482422,0.03307992219924927,-0.02688384274370037
1297,391,248,0.0,507904,-4.27353879,50.0,-27.37606680393219,0.224072265625,2470,0.015987391665112226,-0.03739806264638901,0.0048403926,3e-05,0.1,0.9516226649284363,-0.12261748313903809,-0.027384858077857642
1297,392,249,0.0,509952,-4.289808740000001,50.0,-27.37092258930206,0.2279296875,2480,0.015157730458304286,-0.03486396372318268,0.00508542,3e-05,0.1,0.9514583349227905,-0.0032292604446411133,-0.026631760396412574
1297,394,250,0.0,512000,-4.324800210000001,50.0,-27.366473698616026,0.25810546875,2490,0.015586765808984637,-0.03324669599533081,0.005388041,3e-05,0.1,0.9511545300483704,-0.03211188316345215,-0.027262464224622817
1297,396,251,0.0,514048,-4.28926758,50.0,-27.359562587738036,0.235595703125,2500,0.017012579913716762,-0.03869174048304558,0.0050978977,3e-05,0.1,0.9508557319641113,-0.0948418378829956,-0.027034545777132733
1297,397,252,0.0,516096,-4.2967876700000005,50.0,-27.353834319114686,0.22548828125,2510,0.012946719536557794,-0.03806976228952408,0.0047758967,3e-05,0.1,0.9505599737167358,2.008676528930664e-05,-0.026337482148665003
1297,399,253,0.0,518144,-4.28531421,50.0,-27.34792082309723,0.237158203125,2520,0.01732490408467129,-0.031485315412282944,0.0047147167,3e-05,0.1,0.9503361582756042,0.06128495931625366,-0.026420922117540612
1297,400,254,0.0,520192,-4.28542867,50.0,-27.343267130851746,0.2267578125,2530,0.018826032371725886,-0.03125985711812973,0.0048491843,3e-05,0.1,0.9501024484634399,-0.04168736934661865,-0.027490435517393053
1297,402,255,0.0,522240,-4.2394789799999995,50.0,-27.33864152431488,0.2359375,2540,0.01773934579687193,-0.03644585609436035,0.0046485495,3e-05,0.1,0.9499034881591797,-0.09682166576385498,-0.026877268176758663
1297,404,256,0.0,524288,-4.26876563,50.0,-27.3364275932312,0.225341796875,2550,0.018701450293883683,-0.03643323481082916,0.004840527,3e-05,0.1,0.9498833417892456,0.06136739253997803,-0.025742294895462692
1297,405,257,0.0,526336,-4.21840347,50.0,-27.333131003379822,0.24169921875,2560,0.01692581664538011,-0.03507238253951073,0.005021354,3e-05,0.1,0.9495946168899536,0.027661621570587158,-0.026864017423940824
1297,407,258,0.0,528384,-4.27514514,50.0,-27.3304386138916,0.23115234375,2570,0.021596350497566162,-0.03380345553159714,0.0048768474,3e-05,0.1,0.9496867060661316,-0.06869745254516602,-0.025523928098846228
1297,408,259,0.0,530432,-4.29679028,50.0,-27.331165432929993,0.220703125,2580,0.01456027723615989,-0.03926835209131241,0.004789008,3e-05,0.1,0.9495889544487,-0.03990757465362549,-0.026435140924877486
1297,410,260,0.0,532480,-4.274518849999999,50.0,-27.32731306552887,0.24091796875,2590,0.013397812738548964,-0.032141510397195816,0.005230209,3e-05,0.1,0.9493953585624695,-0.06365072727203369,-0.027313223294913768
1297,411,261,0.0,534528,-4.204501049999999,50.0,-27.321540784835815,0.22490234375,2600,0.01931046691024676,-0.03612707555294037,0.005005595,3e-05,0.1,0.9490262866020203,-0.011633872985839844,-0.026236409868579356
1297,413,262,0.0,536576,-4.210168189999999,50.0,-27.31189568042755,0.218505859375,2610,0.016813916724640877,-0.03234624117612839,0.004752148,3e-05,0.1,0.948508620262146,-0.06320047378540039,-0.026328020176151767
1297,415,263,0.0,538624,-4.2107908300000005,50.0,-27.303594946861267,0.20791015625,2620,0.013002779532689602,-0.036782607436180115,0.004577942,3e-05,0.1,0.9482821226119995,-0.04283452033996582,-0.025035690423101185
1297,416,264,0.0,540672,-4.19483861,50.0,-27.299809551239015,0.2458984375,2630,0.013596493331715465,-0.03697693347930908,0.0047590965,3e-05,0.1,0.948154628276825,0.10634088516235352,-0.026729386631632223
1297,418,265,0.0,542720,-4.19873877,50.0,-27.29494125843048,0.21337890625,2640,0.012724393489770591,-0.03583987429738045,0.0047231656,3e-05,0.1,0.9477968215942383,0.021282732486724854,-0.026470366929424928
1297,419,266,0.0,544768,-4.27985638,50.0,-27.285987639427184,0.22314453125,2650,0.012609965400770307,-0.03770828992128372,0.004791203,3e-05,0.1,0.9473766088485718,0.010984182357788086,-0.02672426270437427
1297,421,267,0.0,546816,-4.24751899,50.0,-27.27717912197113,0.21591796875,2660,0.01597838618326932,-0.03109392523765564,0.004422211,3e-05,0.1,0.9469479322433472,-0.02242577075958252,-0.02536287037655711
1297,423,268,0.0,548864,-4.27907397,50.0,-27.267961144447327,0.2373046875,2670,0.01596074013505131,-0.03549259901046753,0.004877501,3e-05,0.1,0.9465277791023254,0.09430146217346191,-0.027149056107737123
1296,425,269,0.0,550912,-4.25421054,50.0,-27.261689138412475,0.228173828125,2680,0.017451356700621545,-0.030387911945581436,0.0049077915,3e-05,0.1,0.9463738203048706,0.04659217596054077,-0.027082160487771033
1296,426,270,0.0,552960,-4.21745702,50.0,-27.257790040969848,0.236181640625,2690,0.01531460314290598,-0.03904322534799576,0.005497639,3e-05,0.1,0.9461549520492554,0.022582054138183594,-0.02835646730964072
1296,428,271,0.0,555008,-4.176327779999999,50.0,-27.25346803665161,0.2228515625,2700,0.013565099216066301,-0.036149654537439346,0.0049762595,3e-05,0.1,0.9460150003433228,0.035529375076293945,-0.025942601927090435
1296,429,272,0.0,557056,-4.21840481,50.0,-27.252268719673157,0.22109375,2710,0.013083317910786717,-0.043430279940366745,0.0046229702,3e-05,0.1,0.9460756182670593,0.05647498369216919,-0.0270659496425651
1295,431,273,0.0,559104,-4.2608421,50.0,-27.25196349620819,0.21123046875,2720,0.013935975637286902,-0.029644161462783813,0.0047999974,3e-05,0.1,0.9459258317947388,0.030936598777770996,-0.02535857789334841
1295,433,274,0.0,561152,-4.253238540000001,50.0,-27.24974408149719,0.21728515625,2730,0.015182426478713752,-0.037112779915332794,0.0049209334,3e-05,0.1,0.9459081888198853,-0.00612950325012207,-0.02663972011068836
1295,434,275,0.0,563200,-4.23660469,50.0,-27.248543357849123,0.2373046875,2740,0.01268958424916491,-0.037302158772945404,0.005093626,3e-05,0.1,0.9458249807357788,-0.021431446075439453,-0.02709400518797338
1295,436,276,0.0,565248,-4.22273875,50.0,-27.24640781879425,0.232568359375,2750,0.01793935472378507,-0.039077628403902054,0.005010177,3e-05,0.1,0.9457188844680786,0.06210970878601074,-0.027649259148165583
1295,437,277,0.0,567296,-4.2385914,50.0,-27.243158078193666,0.25419921875,2760,0.017022567510139197,-0.034682292491197586,0.0056387847,3e-05,0.1,0.9455550312995911,0.029116272926330566,-0.026258547318866475
1295,439,278,0.0,569344,-4.263652959999999,50.0,-27.24048867225647,0.24853515625,2770,0.015682270389515907,-0.02973439171910286,0.005153535,3e-05,0.1,0.9454718828201294,0.02799689769744873,-0.02664536142256111
1295,440,279,0.0,571392,-4.1994358,50.0,-27.237807273864746,0.240234375,2780,0.012265496246982366,-0.04020574688911438,0.005394129,3e-05,0.1,0.9453026056289673,-0.04956364631652832,-0.027363917464390396
1295,442,280,0.0,573440,-4.16268422,50.0,-27.237338423728943,0.24248046875,2790,0.016588463622611016,-0.035630762577056885,0.0052362923,3e-05,0.1,0.9453997611999512,-0.008284926414489746,-0.02742503413464874
1295,444,281,0.0,575488,-4.16280674,50.0,-27.23730924129486,0.249560546875,2800,0.01719503776403144,-0.036844853311777115,0.005247212,3e-05,0.1,0.945310115814209,0.04620260000228882,-0.026918457238934934
1295,445,282,0.0,577536,-4.24762624,50.0,-27.23546884059906,0.244482421875,2810,0.013704352418426425,-0.03439352661371231,0.00503649,3e-05,0.1,0.9452794790267944,0.09652286767959595,-0.027313611027784644
1295,447,283,0.0,579584,-4.24422838,50.0,-27.234300398826598,0.251318359375,2820,0.019924056506715714,-0.03248852491378784,0.005270193,3e-05,0.1,0.9452335238456726,0.02541595697402954,-0.027304935129359366
