rollout/success_rate,time/iterations,time/fps,time/total_timesteps,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,train/explained_variance,train/entropy_loss,train/policy_gradient_loss,train/n_updates,train/clip_range,train/approx_kl,train/learning_rate,train/value_loss,train/clip_fraction,train/loss,train/std
0.0,258,1289,528384,50.0,409,-4.012545589999999,0.26596254110336304,-19.964877128601074,-0.10325385145843029,2570,0.2,0.45759293,0.0003,0.011222803499549627,0.74130859375,-0.13879407942295074,0.6622174978256226
0.0,259,1289,530432,50.0,411,-4.0487043300000005,0.25989311933517456,-19.93303511142731,-0.10169787746854127,2580,0.2,0.46653956,0.0003,0.008935636735986918,0.72744140625,-0.12755495309829712,0.6609887480735779
0.0,260,1289,532480,50.0,412,-4.048835189999999,0.2373431921005249,-19.891126346588134,-0.10009565608925186,2590,0.2,0.4829523,0.0003,0.01689090746222064,0.71630859375,-0.13136588037014008,0.6596064567565918
0.0,261,1289,534528,50.0,414,-3.9887026299999997,0.2672140598297119,-19.83407816886902,-0.10940523728495463,2600,0.2,0.44090724,0.0003,0.01686901112552732,0.724365234375,-0.13521519303321838,0.6571310758590698
0.0,262,1290,536576,50.0,415,-3.97541428,0.19816893339157104,-19.772125697135927,-0.11040439862990752,2610,0.2,0.53582835,0.0003,0.012813452107366174,0.730322265625,-0.13594311475753784,0.6558093428611755
0.0,263,1290,538624,50.0,417,-3.97879461,0.3388414978981018,-19.737078976631164,-0.10524229546426796,2620,0.2,0.5074254,0.0003,0.01445987558690831,0.73076171875,-0.126649871468544,0.6546899676322937
0.0,264,1290,540672,50.0,419,-3.9912741900000004,0.2620342969894409,-19.70557496547699,-0.10544506532605738,2630,0.2,0.5362387,0.0003,0.014373572124168277,0.728857421875,-0.13664187490940094,0.6540696024894714
0.0,265,1290,542720,50.0,420,-3.9359454100000004,0.35168933868408203,-19.682712197303772,-0.10183268500259146,2640,0.2,0.51978874,0.0003,0.012450417736545205,0.7384765625,-0.13350175321102142,0.6528699398040771
0.0,266,1290,544768,50.0,422,-3.9952428,0.21298331022262573,-19.632891035079957,-0.10778347785817459,2650,0.2,0.5535836,0.0003,0.010860768391285091,0.734228515625,-0.13314524292945862,0.6512789726257324
0.0,267,1290,546816,50.0,423,-3.9945803600000005,0.31720662117004395,-19.570005202293395,-0.10857520110730548,2660,0.2,0.7365701,0.0003,0.013969530188478529,0.73916015625,-0.13451586663722992,0.6489914059638977
0.0,268,1290,548864,50.0,425,-4.01146629,0.3918013572692871,-19.519629454612733,-0.1109754389966838,2670,0.2,0.47557765,0.0003,0.011108246282674372,0.748291015625,-0.13891249895095825,0.6479315757751465
0.0,269,1289,550912,50.0,427,-3.9903691400000003,0.27640944719314575,-19.48114116191864,-0.10564972271677106,2680,0.2,0.48792532,0.0003,0.012396824185270817,0.737646484375,-0.13230590522289276,0.6467932462692261
0.0,270,1289,552960,50.0,428,-3.9514729599999994,0.15528267621994019,-19.438567566871644,-0.10445156012428924,2690,0.2,0.57234186,0.0003,0.011079425772186369,0.724951171875,-0.12604308128356934,0.6451932787895203
0.0,271,1289,555008,50.0,430,-3.9091225899999995,0.30324316024780273,-19.399997615814208,-0.10418184094596654,2700,0.2,0.51654315,0.0003,0.01072497870773077,0.739697265625,-0.13261426985263824,0.6444458365440369
0.0,272,1289,557056,50.0,431,-3.9403831200000003,0.2580256462097168,-19.374854946136473,-0.10424719664733857,2710,0.2,0.48230478,0.0003,0.011866380961146205,0.72119140625,-0.13694511353969574,0.6436680555343628
0.0,273,1289,559104,50.0,433,-3.9470328599999998,0.28979063034057617,-19.351061987876893,-0.10040415129624307,2720,0.2,0.6126883,0.0003,0.012389606691431253,0.73916015625,-0.12249975651502609,0.6431980729103088
0.0,274,1289,561152,50.0,435,-3.9520446099999997,0.15984421968460083,-19.34143536090851,-0.10386604007217101,2730,0.2,0.47014236,0.0003,0.012614927010145039,0.73515625,-0.13304270803928375,0.642652690410614
0.0,275,1289,563200,50.0,436,-3.9554420799999996,0.13865184783935547,-19.33325927257538,-0.10225244048051536,2740,0.2,0.4674781,0.0003,0.01294588929740712,0.735107421875,-0.12852665781974792,0.642421543598175
0.0,276,1289,565248,50.0,438,-3.9236266099999995,0.18891555070877075,-19.30983054637909,-0.10463785296306014,2750,0.2,0.5482224,0.0003,0.01785343778319657,0.746533203125,-0.13155320286750793,0.6414902210235596
0.0,277,1289,567296,50.0,439,-3.949170000000001,0.39176881313323975,-19.276293897628783,-0.10542767165461556,2760,0.2,0.5190748,0.0003,0.008373834274243564,0.736376953125,-0.14142897725105286,0.6405866146087646
0.0,278,1290,569344,50.0,441,-4.01055531,0.3039736747741699,-19.258588743209838,-0.10713639833847992,2770,0.2,0.51006997,0.0003,0.010650710621848702,0.7359375,-0.13374052941799164,0.640285313129425
0.0,279,1290,571392,50.0,442,-4.004263259999999,0.2962799668312073,-19.230610013008118,-0.10229531402874273,2780,0.2,0.5019162,0.0003,0.00906156626297161,0.72783203125,-0.14102141559123993,0.6391542553901672
0.0,280,1290,573440,50.0,444,-3.98003937,0.2437569499015808,-19.20644052028656,-0.09768201524857431,2790,0.2,0.53225416,0.0003,0.012287011841544881,0.74404296875,-0.12852473556995392,0.638874351978302
0.0,281,1290,575488,50.0,445,-3.95997024,0.22826814651489258,-19.19031708240509,-0.10717901246389375,2800,0.2,0.48662943,0.0003,0.010522112029138952,0.742724609375,-0.14071135222911835,0.6378756761550903
0.0,282,1290,577536,50.0,447,-3.9673242600000003,0.3765811324119568,-19.15874240398407,-0.11011558440513909,2810,0.2,0.5734375,0.0003,0.009801342349965126,0.738623046875,-0.14011245965957642,0.637511134147644
0.0,283,1290,579584,50.0,449,-3.95484165,0.19142955541610718,-19.143503379821777,-0.1044121477403678,2820,0.2,0.51395845,0.0003,0.01341722229262814,0.739404296875,-0.1242823675274849,0.6369032859802246
0.0,284,1290,581632,50.0,450,-3.9639076600000003,0.3629117012023926,-19.127732133865358,-0.11037758686579764,2830,0.2,0.50583446,0.0003,0.008501381322275847,0.73232421875,-0.13831374049186707,0.6365423202514648
0.0,285,1290,583680,50.0,452,-3.9338896699999997,0.15369927883148193,-19.107265758514405,-0.0977065779879922,2840,0.2,0.5459894,0.0003,0.00856829906697385,0.736669921875,-0.12862713634967804,0.6356998682022095
0.0,286,1290,585728,50.0,453,-3.9366996599999995,0.1784549355506897,-19.09118731021881,-0.10395053767133504,2850,0.2,0.6190136,0.0003,0.007318016496719792,0.7365234375,-0.14169499278068542,0.636027991771698
0.0,287,1290,587776,50.0,455,-3.9289429199999995,0.235301673412323,-19.095082020759584,-0.09898859881795943,2860,0.2,0.615507,0.0003,0.009982154367025941,0.7392578125,-0.13998788595199585,0.6358169317245483
0.0,288,1291,589824,50.0,456,-3.94475534,0.22692739963531494,-19.095789861679076,-0.09998277357080951,2870,0.2,0.5662005,0.0003,0.012372586678247898,0.739404296875,-0.12984733283519745,0.6359620094299316
0.0,289,1291,591872,50.0,458,-3.94524605,0.29146087169647217,-19.075499367713928,-0.09830156728858128,2880,0.2,0.53839123,0.0003,0.008505647140555083,0.740576171875,-0.13979186117649078,0.6342347264289856
0.0,290,1291,593920,50.0,459,-3.91412244,0.3105866312980652,-19.034061455726622,-0.10514162430772558,2890,0.2,0.4882735,0.0003,0.012135242111980915,0.73193359375,-0.12900127470493317,0.6334077715873718
0.0,291,1291,595968,50.0,461,-3.92329209,0.3181171417236328,-18.98708131313324,-0.09970452023553662,2900,0.2,0.48429522,0.0003,0.009455299912951886,0.739013671875,-0.12524031102657318,0.6316462159156799
0.0,292,1291,598016,50.0,463,-3.89397466,0.336874783039093,-18.965156745910644,-0.09770827228203416,2910,0.2,0.60432494,0.0003,0.007315014500636608,0.73232421875,-0.1302088052034378,0.6318489909172058
0.0,293,1290,600064,50.0,465,-3.89940273,0.15382075309753418,-18.94529640674591,-0.10088312202715315,2920,0.2,0.63300204,0.0003,0.00868895252351649,0.74072265625,-0.12711849808692932,0.6308585405349731
0.0,294,1290,602112,50.0,466,-3.8819517199999996,0.33183395862579346,-18.921100211143493,-0.10208218278421555,2930,0.2,0.49085695,0.0003,0.011730823304969818,0.745703125,-0.1330948770046234,0.6298456192016602
0.0,295,1290,604160,50.0,468,-3.87283568,0.39763695001602173,-18.88759229183197,-0.09995469145942479,2940,0.2,0.5030575,0.0003,0.008362253982340917,0.74189453125,-0.13896064460277557,0.6287351846694946
0.0,296,1290,606208,50.0,469,-3.9104912499999993,0.4130191206932068,-18.866499137878417,-0.10494586536660791,2950,0.2,0.605613,0.0003,0.010841541725676506,0.751708984375,-0.14100904762744904,0.6283095479011536
0.0,297,1290,608256,50.0,471,-3.9862357999999993,0.38430601358413696,-18.848091220855714,-0.09984926558681764,2960,0.2,0.52184266,0.0003,0.011474668118171393,0.737255859375,-0.13047821819782257,0.6276307106018066
0.0,298,1290,610304,50.0,472,-3.95651239,0.362326443195343,-18.825781869888306,-0.0985636436380446,2970,0.2,0.55271566,0.0003,0.012983811891172082,0.742236328125,-0.12727998197078705,0.6269375681877136
0.0,299,1290,612352,50.0,474,-3.9050915500000003,0.2745816707611084,-18.794167852401735,-0.09942664892878383,2980,0.2,0.5535253,0.0003,0.01074062556726858,0.733984375,-0.13345977663993835,0.6261056065559387
0.0,300,1290,614400,50.0,475,-3.8981968900000004,0.18035471439361572,-18.79062783718109,-0.10147357092937455,2990,0.2,0.6010698,0.0003,0.010726853518281131,0.74609375,-0.13426534831523895,0.626411497592926
0.0,301,1291,616448,50.0,477,-3.92923613,0.21941494941711426,-18.787802028656007,-0.10285593592561781,3000,0.2,0.529415,0.0003,0.01364694102667272,0.740185546875,-0.13951030373573303,0.6258490085601807
0.0,302,1291,618496,50.0,479,-3.9321399899999996,0.29084914922714233,-18.761373376846315,-0.10000700713135302,3010,0.2,0.58985174,0.0003,0.01207599404733628,0.73916015625,-0.1375703662633896,0.6245490908622742
0.0,303,1291,620544,50.0,480,-3.89153311,0.29614967107772827,-18.729992198944093,-0.10659782987786456,3020,0.2,0.5328988,0.0003,0.01530458334600553,0.742431640625,-0.13107004761695862,0.6237027049064636
0.0,304,1291,622592,50.0,482,-3.9426522400000006,0.29060596227645874,-18.689453959465027,-0.1039128428674303,3030,0.2,0.5506525,0.0003,0.009768428356619552,0.740966796875,-0.12987788021564484,0.6221655011177063
0.0,305,1291,624640,50.0,483,-3.9506644,0.3442203998565674,-18.64839816093445,-0.10324442505370826,3040,0.2,0.55407953,0.0003,0.009719145356211812,0.731494140625,-0.13696931302547455,0.6210750341415405
0.0,306,1291,626688,50.0,485,-3.93852839,0.1843317151069641,-18.58687014579773,-0.10340534048154951,3050,0.2,0.5413795,0.0003,0.012154560978524387,0.741064453125,-0.12817932665348053,0.6186778545379639
0.0,307,1291,628736,50.0,486,-3.89433987,0.21221250295639038,-18.545590472221374,-0.09867399163777009,3060,0.2,0.569623,0.0003,0.011104614578653128,0.743359375,-0.13831330835819244,0.6188243627548218
0.0,308,1291,630784,50.0,488,-3.91594163,0.38965028524398804,-18.53764362335205,-0.09884051175322384,3070,0.2,0.57104015,0.0003,0.010185652202926576,0.734619140625,-0.1267816722393036,0.6181623339653015
0.0,309,1291,632832,50.0,489,-3.97403304,0.1728515625,-18.52612602710724,-0.09940171996131539,3080,0.2,0.5020072,0.0003,0.016950513003394008,0.733154296875,-0.13007639348506927,0.6178918480873108
0.0,310,1291,634880,50.0,491,-3.9851552999999997,0.20121312141418457,-18.499441576004028,-0.10063554993830622,3090,0.2,0.5162833,0.0003,0.015374217415228486,0.738037109375,-0.13332566618919373,0.6167320013046265
0.0,311,1291,636928,50.0,493,-3.95077583,0.18283939361572266,-18.456733179092407,-0.10369077139766887,3100,0.2,0.60616434,0.0003,0.012958512036129832,0.741748046875,-0.13759934902191162,0.6154457926750183
0.0,312,1291,638976,50.0,494,-3.91378317,0.3232407569885254,-18.435258150100708,-0.09785176999866962,3110,0.2,0.5068068,0.0003,0.012655064021237195,0.738427734375,-0.12479449063539505,0.6150034666061401
0.0,313,1291,641024,50.0,496,-3.8983687700000003,0.014240384101867676,-18.421472334861754,-0.10031368823256344,3120,0.2,0.5277842,0.0003,0.012978275923524052,0.7328125,-0.13286402821540833,0.6145826578140259
0.0,314,1291,643072,50.0,497,-3.9399652000000005,0.2250409722328186,-18.41026337146759,-0.10125406853621825,3130,0.2,0.5120537,0.0003,0.012568798894062639,0.73818359375,-0.14261038601398468,0.6141312122344971
0.0,315,1291,645120,50.0,499,-3.9401175500000005,0.252485990524292,-18.400702238082886,-0.10329692205414176,3140,0.2,0.52994883,0.0003,0.013558019697666169,0.747900390625,-0.13871656358242035,0.6138567328453064
0.0,316,1291,647168,50.0,500,-3.9780258200000005,0.2203657627105713,-18.380038213729858,-0.10424174539512024,3150,0.2,0.62230885,0.0003,0.010515617101918905,0.746875,-0.1358260214328766,0.6131293177604675
0.0,317,1291,649216,50.0,502,-3.98677319,0.17649877071380615,-18.364560675621032,-0.09313205361831933,3160,0.2,0.5064566,0.0003,0.014196846564300359,0.748095703125,-0.13042578101158142,0.6128672361373901
0.0,318,1291,651264,50.0,504,-3.9705063800000007,0.22161149978637695,-18.337236285209656,-0.09437251087510959,3170,0.2,0.52892196,0.0003,0.012231668434105813,0.741796875,-0.09174390882253647,0.6117112040519714
0.0,319,1291,653312,50.0,505,-3.9070383700000004,0.17739880084991455,-18.3126131772995,-0.09626061687013135,3180,0.2,0.52438444,0.0003,0.012336671026423574,0.739697265625,-0.12811648845672607,0.6113154888153076
0.0,320,1291,655360,50.0,507,-3.91087904,0.4431341290473938,-18.288805460929872,-0.09094969331054018,3190,0.2,0.5843942,0.0003,0.008936147793428972,0.740576171875,-0.114659883081913,0.6104601621627808
0.0,321,1291,657408,50.0,509,-3.9627901300000006,0.34079456329345703,-18.25663549900055,-0.09899242337560281,3200,0.2,0.49344411,0.0003,0.009986152092460543,0.747998046875,-0.1378733217716217,0.6093974113464355
0.0,322,1291,659456,50.0,510,-3.942546200000001,0.07858049869537354,-18.23316342830658,-0.09210358704440295,3210,0.2,0.44331867,0.0003,0.013573837839066983,0.72763671875,-0.11817529052495956,0.608552098274231
0.0,323,1291,661504,50.0,512,-3.9124804999999996,0.2537077069282532,-18.211593365669252,-0.09717862147372217,3220,0.2,0.5632255,0.0003,0.008763124805409462,0.740283203125,-0.12964148819446564,0.6084241271018982
0.0,324,1291,663552,50.0,513,-3.9312097900000005,0.009537100791931152,-18.2009263753891,-0.09859077150467783,3230,0.2,0.5306269,0.0003,0.00861211025621742,0.757421875,-0.14133794605731964,0.6078675985336304
0.0,325,1291,665600,50.0,515,-3.9804904899999993,0.2917053699493408,-18.171004796028136,-0.0984710201388225,3240,0.2,0.5384708,0.0003,0.012604583089705556,0.74150390625,-0.129574716091156,0.606014609336853
0.0,326,1291,667648,50.0,516,-3.9771480400000008,0.1787787675857544,-18.11122567653656,-0.09354146000696346,3250,0.2,0.4731872,0.0003,0.010618313949089497,0.74033203125,-0.13384519517421722,0.6044093370437622
0.0,327,1291,669696,50.0,518,-3.9085713099999997,0.20962846279144287,-18.047438788414002,-0.0991462190169841,3260,0.2,0.54798067,0.0003,0.009012165543390438,0.734423828125,-0.14027459919452667,0.6020689010620117
0.0,328,1291,671744,50.0,520,-3.8725694999999996,0.3143766522407532,-17.997184443473817,-0.09199476644862443,3270,0.2,0.50800043,0.0003,0.010772039368748664,0.74736328125,-0.1261480152606964,0.601403534412384
0.0,329,1291,673792,50.0,521,-3.89113745,0.260409951210022,-17.974093079566956,-0.0893103557638824,3280,0.2,0.4861921,0.0003,0.010987384000327439,0.737548828125,-0.1259617805480957,0.6007394790649414
0.0,330,1291,675840,50.0,523,-3.8500663799999995,0.3164018988609314,-17.946014285087585,-0.09805560676613823,3290,0.2,0.5953616,0.0003,0.008694948448101059,0.757470703125,-0.1362341046333313,0.5999329686164856
0.0,331,1291,677888,50.0,524,-3.8349578599999994,0.40962332487106323,-17.91830096244812,-0.10029879545327276,3300,0.2,0.45727152,0.0003,0.009512969967909157,0.739697265625,-0.13030748069286346,0.5986164808273315
0.0,332,1292,679936,50.0,526,-3.8786162800000006,0.28762102127075195,-17.870095872879027,-0.09148437704425305,3310,0.2,0.5467529,0.0003,0.010708370758220554,0.735546875,-0.11383804678916931,0.5975590944290161
0.0,333,1292,681984,50.0,527,-3.9249114599999997,0.11868947744369507,-17.840340971946716,-0.09517304114997387,3320,0.2,0.6220144,0.0003,0.010292928270064294,0.75361328125,-0.11163580417633057,0.5965233445167542
0.0,334,1292,684032,50.0,529,-3.8893559799999995,0.1741601824760437,-17.80268187522888,-0.09467440457083284,3330,0.2,0.50896287,0.0003,0.01106948604574427,0.73740234375,-0.13150930404663086,0.5950871109962463
0.0,335,1292,686080,50.0,530,-3.8569762300000003,0.1586521863937378,-17.771717047691347,-0.08799394713714719,3340,0.2,0.574932,0.0003,0.01073585517005995,0.7427734375,-0.12028734385967255,0.5948358774185181
0.0,336,1292,688128,50.0,532,-3.8835089300000005,0.249367356300354,-17.76659677028656,-0.09484101651469246,3350,0.2,0.50054985,0.0003,0.009000702173216269,0.741552734375,-0.11704310774803162,0.5941616296768188
0.0,337,1292,690176,50.0,533,-3.89839675,0.26973772048950195,-17.757508969306947,-0.09340131581993774,3360,0.2,0.5077278,0.0003,0.01015245807939209,0.751904296875,-0.12133193016052246,0.5943119525909424
0.0,338,1292,692224,50.0,535,-3.94698791,0.07273578643798828,-17.742231965065002,-0.09533319503534585,3370,0.2,0.4867684,0.0003,0.014907326875254511,0.738720703125,-0.12283391505479813,0.5931764841079712
0.0,339,1292,694272,50.0,537,-3.9055714600000004,0.0689268708229065,-17.702494311332703,-0.10068007321096957,3380,0.2,0.51045585,0.0003,0.010469076619483531,0.73173828125,-0.14145058393478394,0.5919754505157471
0.0,340,1292,696320,50.0,538,-3.8589023100000004,0.1868419051170349,-17.659365940093995,-0.09653992062667385,3390,0.2,0.5840051,0.0003,0.011605546693317592,0.741796875,-0.11963143199682236,0.5909478664398193
0.0,341,1292,698368,50.0,540,-3.8801619000000005,0.11587685346603394,-17.633257961273195,-0.09837047337787226,3400,0.2,0.5283341,0.0003,0.015329708531498908,0.73388671875,-0.1254669427871704,0.590187668800354
0.0,342,1291,700416,50.0,542,-3.8894434399999995,0.12468034029006958,-17.62576291561127,-0.10080012893304229,3410,0.2,0.54998463,0.0003,0.01233531660400331,0.749853515625,-0.13113033771514893,0.5899562239646912
0.0,343,1291,702464,50.0,543,-3.9134226600000006,0.15641462802886963,-17.60033631324768,-0.09761356064118445,3420,0.2,0.5271917,0.0003,0.013372215174604208,0.74287109375,-0.12431446462869644,0.5890785455703735
0.0,344,1291,704512,50.0,545,-3.97447922,0.10210180282592773,-17.591991353034974,-0.10344125994015485,3430,0.2,0.57956314,0.0003,0.013005312590394169,0.746044921875,-0.12983523309230804,0.5891680121421814
0.0,345,1291,706560,50.0,546,-3.95940004,0.21707642078399658,-17.592720198631287,-0.09973030122928321,3440,0.2,0.7213072,0.0003,0.011264413688331842,0.75576171875,-0.11542527377605438,0.588802695274353
0.0,346,1292,708608,50.0,548,-3.99652495,0.3109697103500366,-17.57915530204773,-0.09812749784905464,3450,0.2,0.57140577,0.0003,0.012051901977974922,0.7373046875,-0.12097679823637009,0.5885847806930542
0.0,347,1292,710656,50.0,550,-3.969817560000001,0.14563173055648804,-17.559588766098024,-0.09671544856391848,3460,0.2,0.6131768,0.0003,0.013578127487562597,0.75595703125,-0.1323276162147522,0.5874713659286499
0.0,348,1292,712704,50.0,551,-3.9285304299999995,0.17222005128860474,-17.52842960357666,-0.09719110138248652,3470,0.2,0.66210854,0.0003,0.01122823697514832,0.74736328125,-0.1369069218635559,0.586864173412323
0.0,349,1292,714752,50.0,553,-3.9763895800000006,0.16272038221359253,-17.517354798316955,-0.09608686733990908,3480,0.2,0.5364404,0.0003,0.01735578920925036,0.73466796875,-0.11276403814554214,0.5869965553283691
0.0,350,1292,716800,50.0,554,-4.02357189,-0.11727094650268555,-17.516694378852844,-0.09722051073331386,3490,0.2,0.5158697,0.0003,0.015265814552549273,0.739208984375,-0.12786813080310822,0.5863733887672424
0.0,351,1292,718848,50.0,556,-3.9940798599999994,0.11008185148239136,-17.493048429489136,-0.0974822818301618,3500,0.2,0.54354095,0.0003,0.015842604404315352,0.7427734375,-0.1324109137058258,0.5858035683631897
0.0,352,1292,720896,50.0,557,-4.02065181,0.19531488418579102,-17.474602699279785,-0.09374817069619894,3510,0.2,1.7301743,0.0003,0.011785992025397717,0.7435546875,-0.11526298522949219,0.5855613350868225
0.0,353,1292,722944,50.0,559,-4.0663215,0.06601709127426147,-17.45965256690979,-0.09968269153032452,3520,0.2,0.5607211,0.0003,0.017128776339814068,0.746923828125,-0.13356268405914307,0.5849104523658752
0.0,354,1292,724992,50.0,560,-4.012144559999999,0.1312880516052246,-17.440028810501097,-0.09880660915514454,3530,0.2,0.5758349,0.0003,0.013006649783346803,0.7478515625,-0.12778450548648834,0.5842870473861694
0.0,355,1292,727040,50.0,562,-3.9393291400000003,0.28644222021102905,-17.403659629821778,-0.10173168277833611,3540,0.2,0.622726,0.0003,0.0128455207683146,0.747998046875,-0.1254505217075348,0.5831728577613831
0.0,356,1292,729088,50.0,564,-3.95153756,0.3052961230278015,-17.36159715652466,-0.1025402102037333,3550,0.2,0.6259863,0.0003,0.014458327600732446,0.7560546875,-0.13204285502433777,0.5817739963531494
0.0,357,1292,731136,50.0,565,-3.91470257,0.14292210340499878,-17.301444673538207,-0.10477719490882009,3560,0.2,0.5862986,0.0003,0.014608121488709002,0.748046875,-0.14111940562725067,0.5801216959953308
0.0,358,1292,733184,50.0,567,-3.8770076599999994,0.27057158946990967,-17.276677656173707,-0.09967299856361933,3570,0.2,0.629941,0.0003,0.014346337981987745,0.7412109375,-0.12785597145557404,0.5801531076431274
0.0,359,1292,735232,50.0,568,-3.94548362,0.11400103569030762,-17.25774190425873,-0.10036204216303304,3580,0.2,0.67925596,0.0003,0.01478198206750676,0.747998046875,-0.12120427191257477,0.5792105793952942
0.0,360,1292,737280,50.0,570,-4.039174099999999,0.05622953176498413,-17.23945472240448,-0.10021199098555371,3590,0.2,0.643748,0.0003,0.010636350372806191,0.754638671875,-0.13309115171432495,0.5791720151901245
0.0,361,1292,739328,50.0,571,-4.05068108,0.18595194816589355,-17.230885243415834,-0.09878811431699433,3600,0.2,0.64962655,0.0003,0.010633721563499421,0.7595703125,-0.13401319086551666,0.5786622166633606
0.0,362,1293,741376,50.0,573,-3.9990225300000004,0.06748032569885254,-17.210204005241394,-0.10076114882249385,3610,0.2,0.6599542,0.0003,0.015695022186264396,0.75146484375,-0.121238574385643,0.577854573726654
0.0,363,1293,743424,50.0,574,-3.9019536400000003,0.3318710923194885,-17.188496804237367,-0.10132400430738926,3620,0.2,0.692103,0.0003,0.008396144810831174,0.75283203125,-0.12841229140758514,0.577548623085022
0.0,364,1293,745472,50.0,576,-3.9028773699999992,0.41546303033828735,-17.16500778198242,-0.09319452866911888,3630,0.2,0.61698586,0.0003,0.012540615838952362,0.753173828125,-0.12004229426383972,0.5763818621635437
0.0,365,1293,747520,50.0,578,-3.9399994799999996,0.34634530544281006,-17.11817421913147,-0.09984576313581783,3640,0.2,0.5748315,0.0003,0.011574566818308086,0.745068359375,-0.1317233145236969,0.5748869776725769
0.0,366,1293,749568,50.0,579,-3.981073310000001,0.3388766050338745,-17.082353019714354,-0.09846699281479232,3650,0.2,0.56389546,0.0003,0.011501462792512029,0.74248046875,-0.13111533224582672,0.5743948817253113
0.0,367,1292,751616,50.0,581,-3.96417452,0.3278798460960388,-17.070094299316406,-0.10579197785118595,3660,0.2,0.65434813,0.0003,0.011740367719903588,0.758349609375,-0.13744691014289856,0.5738301277160645
0.0,368,1292,753664,50.0,583,-3.9626978499999996,0.38610023260116577,-17.049105501174928,-0.10079141218448058,3670,0.2,0.5960579,0.0003,0.010964596387930214,0.74521484375,-0.12633845210075378,0.5733060836791992
0.0,369,1292,755712,50.0,584,-3.9276162,0.2653576135635376,-17.0354407787323,-0.09553145141107962,3680,0.2,0.61650264,0.0003,0.010669772763503716,0.75185546875,-0.13216213881969452,0.5731788873672485
0.0,370,1292,757760,50.0,586,-3.95298232,0.28112852573394775,-17.02543785572052,-0.09690025717718527,3690,0.2,0.69185144,0.0003,0.013868658489082008,0.74765625,-0.12762078642845154,0.5724467039108276
0.0,371,1292,759808,50.0,587,-3.9424521500000003,0.33404040336608887,-16.98839201927185,-0.09979171017184854,3700,0.2,0.6292042,0.0003,0.015466828260105103,0.74931640625,-0.13267092406749725,0.5712341070175171
0.0,372,1293,761856,50.0,589,-3.96748502,0.29879534244537354,-16.955790066719054,-0.1010808106395416,3710,0.2,0.5971922,0.0003,0.00991556589724496,0.755078125,-0.12086869776248932,0.5708152651786804
0.0,373,1293,763904,50.0,590,-3.9014137699999996,0.3191450238227844,-16.93997519016266,-0.10193256370257586,3720,0.2,0.66969025,0.0003,0.01383942785905674,0.756298828125,-0.13152341544628143,0.5706014633178711
0.0,374,1293,765952,50.0,592,-3.96465875,0.35683387517929077,-16.915391206741333,-0.09888230062206275,3730,0.2,0.672629,0.0003,0.010179259633878246,0.76328125,-0.14089246094226837,0.5695412755012512
0.0,375,1293,768000,50.0,593,-3.999339270000001,0.3500847816467285,-16.885794901847838,-0.09692285560304299,3740,0.2,0.603187,0.0003,0.012055252969730645,0.7546875,-0.1290806233882904,0.5684747695922852
0.0,376,1293,770048,50.0,595,-3.98011889,0.3919183015823364,-16.860990500450136,-0.09824856091290712,3750,0.2,0.61918867,0.0003,0.009012570552295074,0.760693359375,-0.13418416678905487,0.5685935616493225
0.0,377,1293,772096,50.0,596,-3.94062667,0.32459527254104614,-16.86718144416809,-0.09632247453555465,3760,0.2,0.58469486,0.0003,0.01187399891205132,0.750732421875,-0.14151227474212646,0.5688099265098572
0.0,378,1293,774144,50.0,598,-3.94122115,0.25622010231018066,-16.854661774635314,-0.09751871860353276,3770,0.2,0.5827519,0.0003,0.01435971591854468,0.760693359375,-0.13054324686527252,0.5680803060531616
0.0,379,1293,776192,50.0,600,-3.95764964,0.4115772247314453,-16.83478753566742,-0.09570749667473137,3780,0.2,0.6910378,0.0003,0.010719133960083126,0.750146484375,-0.11302410811185837,0.5682647228240967
0.0,380,1293,778240,50.0,601,-3.93184098,0.40364909172058105,-16.840293645858765,-0.09894834482111037,3790,0.2,0.5061674,0.0003,0.010994041175581514,0.74560546875,-0.11805105954408646,0.5676919221878052
0.0,381,1293,780288,50.0,603,-3.960095980000001,0.34530842304229736,-16.803608894348145,-0.1000398248899728,3800,0.2,0.6127423,0.0003,0.01016764489468187,0.747705078125,-0.12472819536924362,0.5663660168647766
0.0,382,1293,782336,50.0,604,-3.95070856,0.3440139889717102,-16.775864839553833,-0.09728901974158362,3810,0.2,0.64948714,0.0003,0.011441072530578822,0.756298828125,-0.13059604167938232,0.566179633140564
0.0,383,1293,784384,50.0,606,-3.9552379900000005,0.37833070755004883,-16.772659564018248,-0.09988344896119088,3820,0.2,0.67026514,0.0003,0.011803885118570178,0.764599609375,-0.13293856382369995,0.5660030841827393
0.0,384,1293,786432,50.0,607,-3.9251513100000004,0.3565989136695862,-16.755657362937928,-0.09429107122123241,3830,0.2,0.6506511,0.0003,0.012465714919380843,0.753271484375,-0.12523715198040009,0.5656011700630188
0.0,385,1293,788480,50.0,609,-3.9055394699999995,0.4139630198478699,-16.752846217155458,-0.08859114528167993,3840,0.2,0.6425982,0.0003,0.011088179762009532,0.75087890625,-0.12354904413223267,0.5654388666152954
0.0,386,1294,790528,50.0,610,-3.9033104599999997,0.3948991894721985,-16.742705631256104,-0.09694002562318929,3850,0.2,0.62140095,0.0003,0.01174536139005795,0.75068359375,-0.1171373501420021,0.5652273893356323
